class_id,label,frame_index,time_seconds,hold_offset,temporal_group_id,file,absolute_path,split
8,I,1412,47.06666666666667,15,I_002,clean_hold_images/I/I_1412.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/I/I_1412.jpg,val
8,I,1413,47.1,16,I_002,clean_hold_images/I/I_1413.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/I/I_1413.jpg,val
8,I,1414,47.13333333333333,17,I_002,clean_hold_images/I/I_1414.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/I/I_1414.jpg,val
9,J,1612,53.73333333333333,0,J_000,clean_hold_images/J/J_1612.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1612.jpg,val
9,J,1613,53.766666666666666,1,J_000,clean_hold_images/J/J_1613.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1613.jpg,val
9,J,1614,53.8,2,J_000,clean_hold_images/J/J_1614.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1614.jpg,val
9,J,1615,53.833333333333336,3,J_000,clean_hold_images/J/J_1615.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1615.jpg,val
9,J,1616,53.86666666666667,4,J_000,clean_hold_images/J/J_1616.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1616.jpg,val
9,J,1617,53.9,5,J_000,clean_hold_images/J/J_1617.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1617.jpg,val
9,J,1618,53.93333333333333,6,J_001,clean_hold_images/J/J_1618.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1618.jpg,train
9,J,1619,53.96666666666667,7,J_001,clean_hold_images/J/J_1619.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1619.jpg,train
9,J,1620,54.0,8,J_001,clean_hold_images/J/J_1620.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1620.jpg,train
9,J,1621,54.03333333333333,9,J_001,clean_hold_images/J/J_1621.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1621.jpg,train
9,J,1622,54.06666666666667,10,J_001,clean_hold_images/J/J_1622.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1622.jpg,train
9,J,1623,54.1,11,J_001,clean_hold_images/J/J_1623.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1623.jpg,train
9,J,1624,54.13333333333333,12,J_002,clean_hold_images/J/J_1624.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1624.jpg,test
9,J,1625,54.16666666666666,13,J_002,clean_hold_images/J/J_1625.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1625.jpg,test
9,J,1626,54.2,14,J_002,clean_hold_images/J/J_1626.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1626.jpg,test
9,J,1627,54.23333333333333,15,J_002,clean_hold_images/J/J_1627.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1627.jpg,test
9,J,1628,54.266666666666666,16,J_002,clean_hold_images/J/J_1628.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1628.jpg,test
9,J,1629,54.3,17,J_002,clean_hold_images/J/J_1629.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/J/J_1629.jpg,test
10,K,1779,59.3,0,K_000,clean_hold_images/K/K_1779.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1779.jpg,val
10,K,1780,59.333333333333336,1,K_000,clean_hold_images/K/K_1780.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1780.jpg,val
10,K,1781,59.36666666666667,2,K_000,clean_hold_images/K/K_1781.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1781.jpg,val
10,K,1782,59.4,3,K_000,clean_hold_images/K/K_1782.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1782.jpg,val
10,K,1783,59.43333333333333,4,K_000,clean_hold_images/K/K_1783.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1783.jpg,val
10,K,1784,59.46666666666667,5,K_000,clean_hold_images/K/K_1784.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1784.jpg,val
10,K,1785,59.5,6,K_001,clean_hold_images/K/K_1785.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1785.jpg,test
10,K,1786,59.53333333333333,7,K_001,clean_hold_images/K/K_1786.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1786.jpg,test
10,K,1787,59.56666666666667,8,K_001,clean_hold_images/K/K_1787.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1787.jpg,test
10,K,1788,59.6,9,K_001,clean_hold_images/K/K_1788.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1788.jpg,test
10,K,1789,59.63333333333333,10,K_001,clean_hold_images/K/K_1789.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1789.jpg,test
10,K,1790,59.66666666666666,11,K_001,clean_hold_images/K/K_1790.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1790.jpg,test
10,K,1791,59.7,12,K_002,clean_hold_images/K/K_1791.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1791.jpg,train
10,K,1792,59.73333333333333,13,K_002,clean_hold_images/K/K_1792.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1792.jpg,train
10,K,1793,59.766666666666666,14,K_002,clean_hold_images/K/K_1793.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1793.jpg,train
10,K,1794,59.8,15,K_002,clean_hold_images/K/K_1794.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1794.jpg,train
10,K,1795,59.833333333333336,16,K_002,clean_hold_images/K/K_1795.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1795.jpg,train
10,K,1796,59.86666666666667,17,K_002,clean_hold_images/K/K_1796.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/K/K_1796.jpg,train
11,L,1898,63.266666666666666,0,L_000,clean_hold_images/L/L_1898.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1898.jpg,train
11,L,1899,63.3,1,L_000,clean_hold_images/L/L_1899.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1899.jpg,train
11,L,1900,63.333333333333336,2,L_000,clean_hold_images/L/L_1900.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1900.jpg,train
11,L,1901,63.36666666666667,3,L_000,clean_hold_images/L/L_1901.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1901.jpg,train
11,L,1902,63.4,4,L_000,clean_hold_images/L/L_1902.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1902.jpg,train
11,L,1903,63.43333333333333,5,L_000,clean_hold_images/L/L_1903.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1903.jpg,train
11,L,1904,63.46666666666667,6,L_001,clean_hold_images/L/L_1904.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1904.jpg,test
11,L,1905,63.5,7,L_001,clean_hold_images/L/L_1905.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1905.jpg,test
11,L,1906,63.53333333333333,8,L_001,clean_hold_images/L/L_1906.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1906.jpg,test
11,L,1907,63.56666666666667,9,L_001,clean_hold_images/L/L_1907.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1907.jpg,test
11,L,1908,63.6,10,L_001,clean_hold_images/L/L_1908.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1908.jpg,test
11,L,1909,63.63333333333333,11,L_001,clean_hold_images/L/L_1909.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1909.jpg,test
11,L,1910,63.66666666666666,12,L_002,clean_hold_images/L/L_1910.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1910.jpg,val
11,L,1911,63.7,13,L_002,clean_hold_images/L/L_1911.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1911.jpg,val
11,L,1912,63.73333333333333,14,L_002,clean_hold_images/L/L_1912.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1912.jpg,val
11,L,1913,63.766666666666666,15,L_002,clean_hold_images/L/L_1913.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1913.jpg,val
11,L,1914,63.8,16,L_002,clean_hold_images/L/L_1914.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1914.jpg,val
11,L,1915,63.833333333333336,17,L_002,clean_hold_images/L/L_1915.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/L/L_1915.jpg,val
12,M,2083,69.43333333333334,0,M_000,clean_hold_images/M/M_2083.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2083.jpg,val
12,M,2084,69.46666666666667,1,M_000,clean_hold_images/M/M_2084.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2084.jpg,val
12,M,2085,69.5,2,M_000,clean_hold_images/M/M_2085.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2085.jpg,val
12,M,2086,69.53333333333333,3,M_000,clean_hold_images/M/M_2086.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2086.jpg,val
12,M,2087,69.56666666666666,4,M_000,clean_hold_images/M/M_2087.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2087.jpg,val
12,M,2088,69.6,5,M_000,clean_hold_images/M/M_2088.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2088.jpg,val
12,M,2089,69.63333333333334,6,M_001,clean_hold_images/M/M_2089.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2089.jpg,train
12,M,2090,69.66666666666667,7,M_001,clean_hold_images/M/M_2090.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2090.jpg,train
12,M,2091,69.7,8,M_001,clean_hold_images/M/M_2091.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2091.jpg,train
12,M,2092,69.73333333333333,9,M_001,clean_hold_images/M/M_2092.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2092.jpg,train
12,M,2093,69.76666666666667,10,M_001,clean_hold_images/M/M_2093.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2093.jpg,train
12,M,2094,69.8,11,M_001,clean_hold_images/M/M_2094.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2094.jpg,train
12,M,2095,69.83333333333333,12,M_002,clean_hold_images/M/M_2095.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2095.jpg,test
12,M,2096,69.86666666666666,13,M_002,clean_hold_images/M/M_2096.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2096.jpg,test
12,M,2097,69.9,14,M_002,clean_hold_images/M/M_2097.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2097.jpg,test
12,M,2098,69.93333333333334,15,M_002,clean_hold_images/M/M_2098.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2098.jpg,test
12,M,2099,69.96666666666667,16,M_002,clean_hold_images/M/M_2099.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2099.jpg,test
12,M,2100,70.0,17,M_002,clean_hold_images/M/M_2100.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/M/M_2100.jpg,test
13,N,2252,75.06666666666666,0,N_000,clean_hold_images/N/N_2252.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2252.jpg,val
13,N,2253,75.1,1,N_000,clean_hold_images/N/N_2253.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2253.jpg,val
13,N,2254,75.13333333333334,2,N_000,clean_hold_images/N/N_2254.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2254.jpg,val
13,N,2255,75.16666666666667,3,N_000,clean_hold_images/N/N_2255.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2255.jpg,val
13,N,2256,75.2,4,N_000,clean_hold_images/N/N_2256.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2256.jpg,val
13,N,2257,75.23333333333333,5,N_000,clean_hold_images/N/N_2257.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2257.jpg,val
13,N,2258,75.26666666666667,6,N_001,clean_hold_images/N/N_2258.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2258.jpg,train
13,N,2259,75.3,7,N_001,clean_hold_images/N/N_2259.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2259.jpg,train
13,N,2260,75.33333333333333,8,N_001,clean_hold_images/N/N_2260.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2260.jpg,train
13,N,2261,75.36666666666666,9,N_001,clean_hold_images/N/N_2261.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2261.jpg,train
13,N,2262,75.4,10,N_001,clean_hold_images/N/N_2262.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2262.jpg,train
13,N,2263,75.43333333333334,11,N_001,clean_hold_images/N/N_2263.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2263.jpg,train
13,N,2264,75.46666666666667,12,N_002,clean_hold_images/N/N_2264.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2264.jpg,test
13,N,2265,75.5,13,N_002,clean_hold_images/N/N_2265.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2265.jpg,test
13,N,2266,75.53333333333333,14,N_002,clean_hold_images/N/N_2266.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2266.jpg,test
13,N,2267,75.56666666666666,15,N_002,clean_hold_images/N/N_2267.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2267.jpg,test
13,N,2268,75.6,16,N_002,clean_hold_images/N/N_2268.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2268.jpg,test
13,N,2269,75.63333333333334,17,N_002,clean_hold_images/N/N_2269.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/N/N_2269.jpg,test
14,O,2398,79.93333333333334,0,O_000,clean_hold_images/O/O_2398.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2398.jpg,val
14,O,2399,79.96666666666667,1,O_000,clean_hold_images/O/O_2399.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2399.jpg,val
14,O,2400,80.0,2,O_000,clean_hold_images/O/O_2400.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2400.jpg,val
14,O,2401,80.03333333333333,3,O_000,clean_hold_images/O/O_2401.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2401.jpg,val
14,O,2402,80.06666666666666,4,O_000,clean_hold_images/O/O_2402.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2402.jpg,val
14,O,2403,80.1,5,O_000,clean_hold_images/O/O_2403.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2403.jpg,val
14,O,2404,80.13333333333334,6,O_001,clean_hold_images/O/O_2404.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2404.jpg,train
14,O,2405,80.16666666666667,7,O_001,clean_hold_images/O/O_2405.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2405.jpg,train
14,O,2406,80.2,8,O_001,clean_hold_images/O/O_2406.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2406.jpg,train
14,O,2407,80.23333333333333,9,O_001,clean_hold_images/O/O_2407.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2407.jpg,train
14,O,2408,80.26666666666667,10,O_001,clean_hold_images/O/O_2408.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2408.jpg,train
14,O,2409,80.3,11,O_001,clean_hold_images/O/O_2409.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2409.jpg,train
14,O,2410,80.33333333333333,12,O_002,clean_hold_images/O/O_2410.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2410.jpg,test
14,O,2411,80.36666666666666,13,O_002,clean_hold_images/O/O_2411.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2411.jpg,test
14,O,2412,80.4,14,O_002,clean_hold_images/O/O_2412.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2412.jpg,test
14,O,2413,80.43333333333334,15,O_002,clean_hold_images/O/O_2413.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2413.jpg,test
14,O,2414,80.46666666666667,16,O_002,clean_hold_images/O/O_2414.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2414.jpg,test
14,O,2415,80.5,17,O_002,clean_hold_images/O/O_2415.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/O/O_2415.jpg,test
15,P,2564,85.46666666666667,0,P_000,clean_hold_images/P/P_2564.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2564.jpg,test
15,P,2565,85.5,1,P_000,clean_hold_images/P/P_2565.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2565.jpg,test
15,P,2566,85.53333333333333,2,P_000,clean_hold_images/P/P_2566.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2566.jpg,test
15,P,2567,85.56666666666666,3,P_000,clean_hold_images/P/P_2567.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2567.jpg,test
15,P,2568,85.6,4,P_000,clean_hold_images/P/P_2568.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2568.jpg,test
15,P,2569,85.63333333333334,5,P_000,clean_hold_images/P/P_2569.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2569.jpg,test
15,P,2570,85.66666666666667,6,P_001,clean_hold_images/P/P_2570.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2570.jpg,train
15,P,2571,85.7,7,P_001,clean_hold_images/P/P_2571.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2571.jpg,train
15,P,2572,85.73333333333333,8,P_001,clean_hold_images/P/P_2572.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2572.jpg,train
15,P,2573,85.76666666666667,9,P_001,clean_hold_images/P/P_2573.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2573.jpg,train
15,P,2574,85.8,10,P_001,clean_hold_images/P/P_2574.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2574.jpg,train
15,P,2575,85.83333333333333,11,P_001,clean_hold_images/P/P_2575.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2575.jpg,train
15,P,2576,85.86666666666666,12,P_002,clean_hold_images/P/P_2576.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2576.jpg,val
15,P,2577,85.9,13,P_002,clean_hold_images/P/P_2577.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2577.jpg,val
15,P,2578,85.93333333333334,14,P_002,clean_hold_images/P/P_2578.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2578.jpg,val
15,P,2579,85.96666666666667,15,P_002,clean_hold_images/P/P_2579.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2579.jpg,val
15,P,2580,86.0,16,P_002,clean_hold_images/P/P_2580.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2580.jpg,val
15,P,2581,86.03333333333333,17,P_002,clean_hold_images/P/P_2581.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/P/P_2581.jpg,val
16,Q,2764,92.13333333333334,0,Q_000,clean_hold_images/Q/Q_2764.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2764.jpg,train
16,Q,2765,92.16666666666669,1,Q_000,clean_hold_images/Q/Q_2765.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2765.jpg,train
16,Q,2766,92.2,2,Q_000,clean_hold_images/Q/Q_2766.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2766.jpg,train
16,Q,2767,92.23333333333332,3,Q_000,clean_hold_images/Q/Q_2767.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2767.jpg,train
16,Q,2768,92.26666666666668,4,Q_000,clean_hold_images/Q/Q_2768.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2768.jpg,train
16,Q,2769,92.3,5,Q_000,clean_hold_images/Q/Q_2769.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2769.jpg,train
16,Q,2770,92.33333333333331,6,Q_001,clean_hold_images/Q/Q_2770.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2770.jpg,test
16,Q,2771,92.36666666666666,7,Q_001,clean_hold_images/Q/Q_2771.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2771.jpg,test
16,Q,2772,92.4,8,Q_001,clean_hold_images/Q/Q_2772.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2772.jpg,test
16,Q,2773,92.43333333333334,9,Q_001,clean_hold_images/Q/Q_2773.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2773.jpg,test
16,Q,2774,92.46666666666668,10,Q_001,clean_hold_images/Q/Q_2774.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2774.jpg,test
16,Q,2775,92.5,11,Q_001,clean_hold_images/Q/Q_2775.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2775.jpg,test
16,Q,2776,92.53333333333332,12,Q_002,clean_hold_images/Q/Q_2776.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2776.jpg,val
16,Q,2777,92.56666666666666,13,Q_002,clean_hold_images/Q/Q_2777.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2777.jpg,val
16,Q,2778,92.6,14,Q_002,clean_hold_images/Q/Q_2778.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2778.jpg,val
16,Q,2779,92.63333333333334,15,Q_002,clean_hold_images/Q/Q_2779.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2779.jpg,val
16,Q,2780,92.66666666666669,16,Q_002,clean_hold_images/Q/Q_2780.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2780.jpg,val
16,Q,2781,92.7,17,Q_002,clean_hold_images/Q/Q_2781.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Q/Q_2781.jpg,val
17,R,2891,96.36666666666666,0,R_000,clean_hold_images/R/R_2891.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2891.jpg,train
17,R,2892,96.4,1,R_000,clean_hold_images/R/R_2892.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2892.jpg,train
17,R,2893,96.43333333333334,2,R_000,clean_hold_images/R/R_2893.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2893.jpg,train
17,R,2894,96.46666666666668,3,R_000,clean_hold_images/R/R_2894.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2894.jpg,train
17,R,2895,96.5,4,R_000,clean_hold_images/R/R_2895.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2895.jpg,train
17,R,2896,96.53333333333332,5,R_000,clean_hold_images/R/R_2896.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2896.jpg,train
17,R,2897,96.56666666666666,6,R_001,clean_hold_images/R/R_2897.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2897.jpg,val
17,R,2898,96.6,7,R_001,clean_hold_images/R/R_2898.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2898.jpg,val
17,R,2899,96.63333333333334,8,R_001,clean_hold_images/R/R_2899.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2899.jpg,val
17,R,2900,96.66666666666669,9,R_001,clean_hold_images/R/R_2900.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2900.jpg,val
17,R,2901,96.7,10,R_001,clean_hold_images/R/R_2901.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2901.jpg,val
